ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,502134;77,40612
1152;18,480166;77,391038
1153;18,472708;77,409438
1154;18,493796;77,392132
1155;18,477225;77,37704
1156;18,486978;77,391761
1157;18,47989;77,378994
1158;18,472589;77,388116
1159;18,472187;77,384558
1160;18,484073;77,37788
1161;18,47613;77,403532
1162;18,488932;77,384996
1163;18,463428;77,377456
1164;18,483575;77,409097
1165;18,469183;77,405196
1166;18,47465;77,390724
1167;18,472101;77,384255
1168;18,490927;77,365874
1169;18,472166;77,402643
1170;18,490342;77,386548
1171;18,482754;77,393172
1172;18,489172;77,411523
1173;18,476565;77,388693
1174;18,484641;77,382553
1175;18,480599;77,388128
1176;18,490225;77,392313
1177;18,487609;77,397216
1178;18,475581;77,393693
1179;18,478929;77,370564
1180;18,465177;77,379813
1181;18,478397;77,397874
1182;18,482448;77,392291
1183;18,477582;77,377668
1184;18,484261;77,383121
1185;18,474926;77,391033
1186;18,484515;77,402715
1187;18,487664;77,392912
1188;18,485273;77,396542
1189;18,462982;77,396905
1190;18,462899;77,396943
1191;18,48991;77,385605
1192;18,471397;77,389707
1193;18,473041;77,394045
1194;18,493632;77,377719
1195;18,484029;77,401879
1196;18,484263;77,383079
1197;18,472196;77,395434
1198;18,492184;77,392782
1199;18,490124;77,386218
1200;18,472099;77,402419
1201;18,478946;77,405862
1202;18,48081;77,381215
1203;18,482248;77,391941
1204;18,496741;77,400188
1205;18,500399;77,38603
1206;18,478882;77,383589
1207;18,48576;77,380344
1208;18,479868;77,385548
1209;18,493659;77,383981
1210;18,482603;77,407825
1211;18,475758;77,381085
1212;18,485217;77,393661
1213;18,491891;77,381941
1214;18,48817;77,393077
1215;18,501008;77,389711
1216;18,495794;77,38113
1217;18,481171;77,369872
1218;18,45647;77,399173
1219;18,472174;77,389972
1220;18,48316;77,376358
1221;18,484526;77,390918
1222;18,478006;77,374241
1223;18,479603;77,398447
1224;18,478489;77,397435
1225;18,480424;77,392417
1226;18,492186;77,378722
1227;18,48622;77,397424
1228;18,476786;77,386216
1229;18,457993;77,384927
1230;18,467533;77,402917
1231;18,479731;77,401178
1232;18,476197;77,38096
1233;18,474801;77,390173
1234;18,495727;77,379375
1235;18,487803;77,369344
1236;18,487408;77,374334
1237;18,474251;77,409722
1238;18,495743;77,379679
1239;18,468447;77,402256
1240;18,483516;77,400801
1241;18,487878;77,401962
1242;18,486479;77,380072
1243;18,486193;77,392452
1244;18,478602;77,38852
1245;18,479495;77,396742
1246;18,46576;77,390465
1247;18,477565;77,390248
1248;18,474593;77,389176
1249;18,477904;77,3967
1250;18,48597;77,404838
1251;18,472796;77,386912
1252;18,466336;77,390501
1253;18,478272;77,364261
1254;18,476151;77,392732
1255;18,467004;77,399417
1256;18,488037;77,393385
1257;18,494656;77,384676
1258;18,488677;77,378431
1259;18,477348;77,3777
1260;18,495537;77,389052
1261;18,491678;77,379597
1262;18,478934;77,390745
1263;18,462274;77,367156
1264;18,454194;77,390824
1265;18,455053;77,395415
1266;18,471172;77,391478
1267;18,476148;77,379941
1268;18,477473;77,428446
1269;18,480991;77,388091
1270;18,480077;77,394451
1271;18,478032;77,393914
1272;18,501983;77,384035
1273;18,495558;77,403382
1274;18,477172;77,383896
1275;18,494835;77,398945
1276;18,489419;77,386694
1277;18,475849;77,378328
1278;18,480059;77,401958
1279;18,493205;77,388248
1280;18,491991;77,381791
1281;18,470002;77,371459
1282;18,474789;77,407051
1283;18,487637;77,390206
1284;18,482181;77,380872
1285;18,503748;77,389124
1286;18,488795;77,395201
1287;18,481976;77,379309
1288;18,477872;77,394402
1289;18,479115;77,387534
1290;18,480111;77,398548
1291;18,476282;77,386904
1292;18,480552;77,383913
1293;18,466014;77,377352
1294;18,485359;77,398175
1295;18,487711;77,395104
1296;18,486049;77,399586
1297;18,475203;77,378023
1298;18,473135;77,403454
1299;18,478641;77,372155
1300;18,495446;77,385978
1301;18,468129;77,389547
1302;18,471526;77,375047
1303;18,497187;77,393096
1304;18,479092;77,364076
1305;18,469984;77,372117
1306;18,476807;77,378123
1307;18,475387;77,381355
1308;18,482923;77,385515
1309;18,474933;77,386191
1310;18,471164;77,400644
1311;18,485682;77,394858
1312;18,45983;77,39766
1313;18,474297;77,384007
1314;18,474345;77,390274
1315;18,478476;77,390532
1316;18,476753;77,373099
1317;18,479337;77,399011
1318;18,489443;77,404021
1319;18,487026;77,395249
1320;18,474839;77,390581
1321;18,468129;77,379065
1322;18,494891;77,399664
1323;18,483605;77,408025
1324;18,456511;77,38384
1325;18,464136;77,382231
1326;18,486479;77,396487
1327;18,472914;77,406529
1328;18,476543;77,397791
1329;18,472667;77,390569
1330;18,478086;77,374658
1331;18,490366;77,393374
1332;18,497867;77,388175
1333;18,496464;77,375175
1334;18,489125;77,382005
1335;18,478716;77,389423
1336;18,473401;77,39725
1337;18,470444;77,37163
1338;18,481246;77,392475
1339;18,470682;77,394626
1340;18,488428;77,387497
1341;18,481883;77,392979
1342;18,483465;77,39045
1343;18,476015;77,390199
1344;18,473006;77,389746
1345;18,463388;77,405029
1346;18,478386;77,391776
1347;18,467229;77,385566
1348;18,487581;77,385079
1349;18,487225;77,383259
1350;18,475322;77,394612
1351;18,482924;77,38356
1352;18,491701;77,392639
1353;18,479983;77,388782
1354;18,490672;77,389806
1355;18,473415;77,375699
1356;18,476385;77,377964
1357;18,480172;77,367347
1358;18,441903;77,392139
1359;18,452678;77,391583
1360;18,47182;77,38059
1361;18,476126;77,388445
1362;18,466055;77,377749
1363;18,474094;77,384466
1364;18,490725;77,375556
1365;18,486061;77,384083
1366;18,499237;77,374671
1367;18,480025;77,399086
1368;18,481655;77,405351
1369;18,490211;77,398667
1370;18,477358;77,386315
1371;18,488433;77,391686
1372;18,473181;77,390873
1373;18,47946;77,40936
1374;18,469096;77,366335
1375;18,481445;77,407452
1376;18,474716;77,39634
1377;18,481149;77,402297
1378;18,471008;77,38075
1379;18,48558;77,394832
1380;18,475492;77,410148
1381;18,490817;77,393959
1382;18,468493;77,404656
1383;18,469167;77,388004
1384;18,498591;77,403083
1385;18,474035;77,393048
1386;18,480707;77,380215
1387;18,481216;77,38858
1388;18,472543;77,379425
1389;18,477105;77,386448
1390;18,473858;77,385121
1391;18,490011;77,372585
1392;18,484543;77,396479
1393;18,479253;77,40767
1394;18,457759;77,399346
1395;18,490443;77,403603
1396;18,477087;77,379489
1397;18,481992;77,395345
1398;18,456836;77,384004
1399;18,48872;77,396769
1400;18,473012;77,391331
1401;18,492548;77,396648
1402;18,47453;77,386618
1403;18,478833;77,39032
1404;18,481942;77,391168
1405;18,47557;77,398867
1406;18,479611;77,384172
1407;18,486713;77,384033
1408;18,46289;77,383487
1409;18,477981;77,403886
1410;18,49233;77,385556
1411;18,483462;77,388448
1412;18,478875;77,400865
1413;18,464017;77,386251
1414;18,484784;77,386906
1415;18,480311;77,387558
1416;18,464691;77,38803
1417;18,481907;77,393328
1418;18,491917;77,386443
1419;18,490577;77,39031
1420;18,484502;77,389362
1421;18,466549;77,370794
1422;18,481274;77,391604
1423;18,476235;77,391972
1424;18,456452;77,396767
1425;18,461293;77,39176
1426;18,488581;77,403072
1427;18,477186;77,37011
1428;18,472649;77,406699
1429;18,487814;77,390346
1430;18,482816;77,372211
1431;18,483959;77,396499
1432;18,478324;77,396601
1433;18,48854;77,400024
1434;18,479776;77,415283
1435;18,479976;77,372654
1436;18,468593;77,398276
1437;18,483977;77,392183
1438;18,460777;77,397261
1439;18,481661;77,395618
1440;18,502654;77,366738
1441;18,482113;77,390635
1442;18,476583;77,399345
1443;18,472025;77,398805
1444;18,467656;77,396273
1445;18,474296;77,395237
1446;18,476815;77,387619
1447;18,469325;77,39024
1448;18,47038;77,38675
1449;18,485914;77,393968
1450;18,481568;77,398899
1451;18,487555;77,396853
1452;18,489379;77,400716
1453;18,475616;77,389841
1454;18,485428;77,389594
1455;18,481759;77,387056
1456;18,485922;77,382398
1457;18,495292;77,404209
1458;18,489563;77,39077
1459;18,458792;77,387808
1460;18,489426;77,386599
1461;18,469723;77,38743
1462;18,478702;77,389304
1463;18,480009;77,394164
1464;18,466851;77,383991
1465;18,475727;77,384011
1466;18,482803;77,379219
1467;18,489418;77,396789
1468;18,470899;77,403969
1469;18,484575;77,396326
1470;18,484211;77,379813
1471;18,455595;77,379841
1472;18,48832;77,390237
1473;18,475956;77,391448
1474;18,476845;77,37286
1475;18,491344;77,393882
1476;18,487152;77,379238
1477;18,49093;77,373931
1478;18,483071;77,391689
1479;18,469887;77,400782
1480;18,463841;77,404602
1481;18,483943;77,39222
1482;18,473472;77,387618
1483;18,476704;77,399967
1484;18,48846;77,384542
1485;18,470563;77,392218
1486;18,489885;77,377022
1487;18,468747;77,395605
1488;18,484792;77,391369
1489;18,46706;77,370437
1490;18,481466;77,384284
1491;18,493475;77,387337
1492;18,485027;77,390157
1493;18,462784;77,399014
1494;18,475487;77,39853
1495;18,478667;77,389824
1496;18,478254;77,402776
1497;18,514617;77,388819
1498;18,467696;77,381963
1499;18,466943;77,383398
1500;18,472365;77,386241
1501;18,465251;77,380807
1502;18,479472;77,395523
1503;18,500938;77,407899
1504;18,469815;77,39648
1505;18,47845;77,398476
1506;18,464159;77,391668
1507;18,468535;77,375973
1508;18,478846;77,380922
1509;18,46967;77,391252
1510;18,4903;77,400639
1511;18,471476;77,383766
1512;18,472485;77,391923
1513;18,497007;77,386913
1514;18,49217;77,390318
1515;18,475121;77,390979
1516;18,467934;77,379262
1517;18,469265;77,410153
1518;18,47867;77,3953
1519;18,486406;77,407278
1520;18,475254;77,400057
1521;18,492373;77,39887
1522;18,472825;77,390011
1523;18,482028;77,378398
1524;18,473241;77,394317
1525;18,477673;77,394496
1526;18,478403;77,393188
1527;18,483288;77,387685
1528;18,485574;77,400502
1529;18,495977;77,388996
1530;18,474179;77,367828
1531;18,479938;77,387721
1532;18,468252;77,399543
1533;18,474983;77,377707
1534;18,476741;77,400149
1535;18,483951;77,40244
1536;18,466865;77,378104
1537;18,488177;77,377548
1538;18,491171;77,388443
1539;18,478561;77,393089
1540;18,468173;77,390981
1541;18,466328;77,382324
1542;18,468787;77,391952
1543;18,480899;77,40214
1544;18,485017;77,394656
1545;18,476922;77,382654
1546;18,48892;77,384526
1547;18,489651;77,411081
1548;18,4653;77,393805
1549;18,483595;77,393047
1550;18,476502;77,383365
1551;18,49066;77,380979
1552;18,491709;77,379533
1553;18,488884;77,385479
1554;18,477312;77,387146
1555;18,487885;77,404332
1556;18,472209;77,399394
1557;18,493436;77,387418
1558;18,497757;77,397459
1559;18,490732;77,386459
1560;18,492028;77,399254
1561;18,481164;77,388387
1562;18,466134;77,400124
1563;18,487604;77,387902
1564;18,484326;77,381537
1565;18,473295;77,403124
1566;18,49142;77,381108
1567;18,4715;77,385266
1568;18,491678;77,403165
1569;18,482014;77,38444
1570;18,479225;77,38086
1571;18,476798;77,387612
1572;18,481864;77,399425
1573;18,482229;77,36988
1574;18,465642;77,37774
1575;18,483247;77,386854
1576;18,461123;77,388854
1577;18,492922;77,370915
1578;18,466998;77,390792
1579;18,480991;77,365844
1580;18,483064;77,385533
1581;18,479494;77,397764
1582;18,480547;77,392727
1583;18,460956;77,382895
1584;18,486074;77,39335
1585;18,473019;77,389663
1586;18,500727;77,396913
1587;18,479617;77,38269
1588;18,477935;77,393523
1589;18,473179;77,407785
1590;18,485651;77,382202
1591;18,466196;77,383297
1592;18,479274;77,394598
1593;18,479944;77,398559
1594;18,486257;77,392321
1595;18,473291;77,400661
1596;18,493206;77,39026
1597;18,473215;77,402939
1598;18,495425;77,358617
1599;18,473292;77,395768
1600;18,471116;77,375321
1601;18,475061;77,386978
1602;18,474341;77,394964
1603;18,477375;77,383858
1604;18,46192;77,376726
1605;18,47195;77,40905
1606;18,474028;77,388779
1607;18,473674;77,386113
1608;18,479966;77,386228
1609;18,483767;77,393169
1610;18,473405;77,395078
1611;18,472693;77,405433
1612;18,482034;77,379987
1613;18,486659;77,393743
1614;18,493129;77,39554
1615;18,495942;77,38696
1616;18,452779;77,405587
1617;18,4771;77,374511
1618;18,475608;77,389549
1619;18,4759;77,379437
1620;18,487989;77,389324
1621;18,475152;77,397964
1622;18,468986;77,377822
1623;18,468832;77,380545
1624;18,491766;77,390392
1625;18,482014;77,397889
1626;18,480149;77,390352
1627;18,476662;77,39154
1628;18,490436;77,391542
1629;18,480722;77,370421
1630;18,466974;77,400751
1631;18,477908;77,379677
1632;18,495642;77,401966
1633;18,473261;77,40465
1634;18,475483;77,377996
1635;18,481135;77,3972
1636;18,48775;77,398002
1637;18,480087;77,398857
1638;18,476143;77,395299
1639;18,489935;77,401526
1640;18,494374;77,367479
1641;18,466977;77,386247
1642;18,493914;77,385301
1643;18,495038;77,39881
1644;18,493147;77,383606
1645;18,486801;77,40596
1646;18,490103;77,400274
1647;18,469325;77,385661
1648;18,467393;77,393134
1649;18,471157;77,399253
1650;18,49156;77,399526
1651;18,47885;77,370744
1652;18,474141;77,379321
1653;18,47739;77,384268
1654;18,47024;77,393762
1655;18,467831;77,393171
1656;18,471182;77,402289
1657;18,474907;77,370801
1658;18,472119;77,389793
1659;18,486888;77,404416
1660;18,488584;77,404607
1661;18,488314;77,412094
1662;18,481848;77,398812
1663;18,492378;77,380835
1664;18,49982;77,392546
1665;18,492398;77,37113
1666;18,477035;77,384736
1667;18,473639;77,390402
1668;18,458494;77,368264
1669;18,486928;77,383501
1670;18,475491;77,379251
1671;18,480814;77,390504
1672;18,479273;77,415946
1673;18,477921;77,393673
1674;18,475311;77,399733
1675;18,471498;77,375474
1676;18,496735;77,408982
1677;18,475741;77,380299
1678;18,472705;77,381375
1679;18,471052;77,386639
1680;18,48024;77,404435
1681;18,48807;77,37597
1682;18,479745;77,396407
1683;18,470374;77,389721
1684;18,472484;77,392882
1685;18,481344;77,391682
1686;18,467195;77,38442
1687;18,476881;77,384371
1688;18,467967;77,367735
1689;18,475504;77,373888
1690;18,479001;77,388298
1691;18,493883;77,392173
1692;18,463871;77,382994
1693;18,502127;77,420518
1694;18,474656;77,379669
1695;18,473291;77,399223
1696;18,461865;77,421694
1697;18,480959;77,390762
1698;18,480389;77,397888
1699;18,48836;77,402004
1700;18,488875;77,381678
1701;18,480461;77,388473
1702;18,480251;77,39134
1703;18,492285;77,388144
1704;18,484061;77,394649
1705;18,469948;77,387709
1706;18,469331;77,388574
1707;18,472803;77,380243
1708;18,47464;77,389099
1709;18,476056;77,415242
1710;18,487572;77,390056
1711;18,459562;77,388471
1712;18,4762;77,376519
1713;18,47446;77,402108
1714;18,474908;77,38707
1715;18,475423;77,376395
1716;18,506777;77,387585
1717;18,500118;77,384958
1718;18,490694;77,394173
1719;18,478426;77,395673
1720;18,472037;77,394574
1721;18,476838;77,413278
1722;18,466824;77,386645
1723;18,464278;77,411275
1724;18,489083;77,395988
1725;18,498522;77,395901
1726;18,461624;77,39923
1727;18,486553;77,381946
1728;18,468313;77,384008
1729;18,47811;77,370541
1730;18,500679;77,382545
1731;18,474288;77,396494
1732;18,482932;77,38561
1733;18,464929;77,395856
1734;18,482885;77,391038
1735;18,475993;77,389063
1736;18,492282;77,381344
1737;18,4793;77,383374
1738;18,488811;77,393275
1739;18,504728;77,38832
1740;18,489052;77,391868
1741;18,469206;77,396397
1742;18,481295;77,389475
1743;18,482255;77,396454
1744;18,486055;77,387952
1745;18,47954;77,401862
1746;18,490608;77,388709
1747;18,481155;77,397641
1748;18,486917;77,392648
1749;18,497368;77,377428
1750;18,479578;77,385823
1751;18,472995;77,394242
1752;18,471334;77,374082
1753;18,471747;77,379163
1754;18,480419;77,395878
1755;18,498993;77,3844
1756;18,457934;77,387356
1757;18,47852;77,394807
1758;18,483839;77,404029
1759;18,479843;77,407841
1760;18,492351;77,379318
1761;18,486277;77,380561
1762;18,478167;77,395108
1763;18,477725;77,376218
1764;18,489949;77,381274
1765;18,481736;77,401836
1766;18,475162;77,393643
1767;18,48886;77,400527
1768;18,476254;77,383367
1769;18,476251;77,384838
1770;18,47079;77,394916
1771;18,499859;77,382847
1772;18,479522;77,38279
1773;18,490703;77,370141
1774;18,475431;77,388594
1775;18,476045;77,420717
1776;18,472076;77,38351
1777;18,487922;77,382148
1778;18,48767;77,387253
1779;18,496324;77,412699
1780;18,480136;77,378197
1781;18,492229;77,406321
1782;18,483504;77,387112
1783;18,459638;77,393254
1784;18,490669;77,404499
1785;18,486095;77,390933
1786;18,470798;77,386193
1787;18,47316;77,391117
1788;18,469456;77,408821
1789;18,47714;77,392476
1790;18,476564;77,39414
1791;18,468192;77,389414
1792;18,476527;77,399841
1793;18,486442;77,395468
1794;18,492636;77,38966
1795;18,488431;77,388686
1796;18,469118;77,391605
1797;18,476652;77,388749
1798;18,485802;77,37108
1799;18,478558;77,394199
1800;18,486852;77,402864
1801;18,496413;77,372821
1802;18,471462;77,379294
1803;18,483188;77,384834
1804;18,486409;77,392711
1805;18,469397;77,373704
1806;18,487415;77,397566
1807;18,482788;77,395955
1808;18,496265;77,393639
1809;18,477866;77,394772
1810;18,484353;77,398152
1811;18,456937;77,396744
1812;18,477719;77,402664
1813;18,46304;77,387169
1814;18,484458;77,388783
1815;18,467924;77,384104
1816;18,482288;77,414211
1817;18,471973;77,39469
1818;18,498089;77,391637
1819;18,475253;77,406439
1820;18,484185;77,381176
1821;18,485988;77,395216
1822;18,497844;77,388835
1823;18,463546;77,393433
1824;18,485998;77,408874
1825;18,472574;77,413426
1826;18,495063;77,401277
1827;18,496495;77,391944
1828;18,495774;77,393484
1829;18,479086;77,381076
1830;18,482438;77,389556
1831;18,478854;77,393041
1832;18,470151;77,406683
1833;18,48385;77,37921
1834;18,473439;77,380816
1835;18,47074;77,397364
1836;18,483799;77,387517
1837;18,472985;77,378481
1838;18,484266;77,391157
1839;18,498561;77,409514
1840;18,470732;77,412447
1841;18,477155;77,388467
1842;18,480588;77,380927
1843;18,473912;77,387002
1844;18,486388;77,374166
1845;18,493896;77,392576
1846;18,484283;77,381907
1847;18,484261;77,386663
1848;18,473031;77,398301
1849;18,494816;77,372501
1850;18,498118;77,399574
1851;18,485187;77,37715
1852;18,488598;77,39497
1853;18,4725;77,393246
1854;18,489756;77,385551
1855;18,485664;77,369855
1856;18,472183;77,395549
1857;18,495385;77,404877
1858;18,481582;77,389202
1859;18,485542;77,379488
1860;18,495724;77,391549
1861;18,490152;77,376593
1862;18,490446;77,40538
1863;18,488609;77,379093
1864;18,477663;77,394571
1865;18,47506;77,384436
1866;18,478114;77,386666
1867;18,483128;77,393213
1868;18,487061;77,365193
1869;18,475456;77,393401
1870;18,48454;77,374903
1871;18,479794;77,386533
1872;18,479756;77,399999
1873;18,471053;77,381262
1874;18,480432;77,403319
1875;18,495007;77,389689
1876;18,482818;77,401418
1877;18,487789;77,382497
1878;18,471843;77,388934
1879;18,488029;77,370445
1880;18,482366;77,377649
1881;18,469794;77,377438
1882;18,489187;77,400796
1883;18,469297;77,396627
1884;18,490028;77,412405
1885;18,477521;77,387201
1886;18,489266;77,403161
1887;18,46753;77,393681
1888;18,489422;77,396287
1889;18,489256;77,392583
1890;18,480031;77,373578
1891;18,482601;77,378173
1892;18,469743;77,382347
1893;18,474558;77,399328
1894;18,485056;77,386638
1895;18,464134;77,394365
1896;18,492179;77,384601
1897;18,469425;77,389328
1898;18,477807;77,374039
1899;18,475142;77,385939
1900;18,482415;77,382492
1901;18,477033;77,39895
1902;18,483965;77,393126
1903;18,492894;77,405513
1904;18,484291;77,39837
1905;18,483013;77,383152
1906;18,475261;77,402105
1907;18,477187;77,379489
1908;18,481011;77,39749
1909;18,473472;77,407062
1910;18,451304;77,387376
1911;18,447198;77,387596
1912;18,493804;77,378013
1913;18,462028;77,382989
1914;18,500069;77,391912
1915;18,477562;77,377473
1916;18,469595;77,391887
1917;18,478895;77,397713
1918;18,479252;77,393774
1919;18,474319;77,400595
1920;18,460605;77,393428
1921;18,487223;77,396311
1922;18,464718;77,407967
1923;18,488712;77,391507
1924;18,485657;77,385913
1925;18,476984;77,40005
1926;18,470282;77,389797
1927;18,488076;77,381464
1928;18,462785;77,378039
1929;18,490319;77,383188
1930;18,488576;77,393923
1931;18,497373;77,401514
1932;18,479804;77,394662
1933;18,469019;77,397456
1934;18,47997;77,395618
1935;18,476189;77,378623
1936;18,490637;77,39716
1937;18,472248;77,407205
1938;18,481054;77,391893
1939;18,484376;77,39771
1940;18,48037;77,386604
1941;18,491514;77,393229
1942;18,474238;77,382865
1943;18,480189;77,401011
1944;18,496224;77,37498
1945;18,473337;77,396192
1946;18,461314;77,394159
1947;18,486054;77,379898
1948;18,487117;77,376293
1949;18,480998;77,406558
1950;18,467571;77,39107
1951;18,481559;77,404938
1952;18,487717;77,391045
1953;18,474253;77,405426
1954;18,467578;77,398107
1955;18,470736;77,389462
1956;18,480808;77,40303
1957;18,478967;77,387669
1958;18,48357;77,39598
1959;18,48141;77,402965
1960;18,493114;77,393968
1961;18,482352;77,391806
1962;18,467073;77,387516
1963;18,485258;77,392618
1964;18,475046;77,386478
1965;18,480112;77,396476
1966;18,47146;77,389434
1967;18,47871;77,400309
1968;18,464625;77,404601
1969;18,459293;77,398519
1970;18,474681;77,415205
1971;18,483479;77,386345
1972;18,482396;77,403547
1973;18,474061;77,392484
1974;18,492797;77,390946
1975;18,456835;77,386258
1976;18,472998;77,367391
1977;18,474609;77,392618
1978;18,485699;77,411073
1979;18,457657;77,391024
1980;18,483611;77,367248
1981;18,469687;77,408204
1982;18,484422;77,39073
1983;18,487775;77,38083
1984;18,48006;77,40146
1985;18,489674;77,377832
1986;18,491971;77,400803
1987;18,471663;77,39908
1988;18,473859;77,37198
1989;18,498455;77,389318
1990;18,474818;77,384034
1991;18,474998;77,380128
1992;18,470924;77,38826
1993;18,477025;77,393927
1994;18,476855;77,383446
1995;18,467399;77,405243
1996;18,477369;77,395582
1997;18,482484;77,398433
1998;18,479512;77,38233
1999;18,470984;77,401158
2000;18,476856;77,402394
